id,student_id,date,present
10179,82,2026-04-30,True
10180,82,2026-05-01,True
10181,82,2026-05-04,True
10182,82,2026-05-05,True
10183,82,2026-05-06,True
10184,82,2026-05-07,False
10185,82,2026-05-08,True
10186,82,2026-05-11,True
10187,82,2026-05-12,True
10188,82,2026-05-13,True
10189,82,2026-05-14,True
10190,82,2026-05-15,True
10191,82,2026-05-18,True
10192,82,2026-05-19,True
10193,82,2026-05-20,True
10194,82,2026-05-21,True
10195,82,2026-05-22,True
10196,82,2026-05-25,False
10197,82,2026-05-26,True
10198,82,2026-05-27,True
10199,82,2026-05-28,True
10200,82,2026-05-29,True
10201,82,2026-06-01,True
10202,82,2026-06-02,True
10203,82,2026-06-03,True
10204,82,2026-06-04,True
10205,82,2026-06-05,False
10206,82,2026-06-08,True
10207,82,2026-06-09,True
10208,82,2026-06-10,True
10209,82,2026-06-11,True
10210,82,2026-06-12,True
10211,82,2026-06-15,True
10212,82,2026-06-16,True
10213,82,2026-06-17,True
10214,82,2026-06-18,True
10215,82,2026-06-19,True
10216,82,2026-06-22,True
10217,82,2026-06-23,True
10218,82,2026-06-24,True
10219,82,2026-06-25,True
10220,82,2026-06-26,True
10221,82,2026-06-29,True
10222,82,2026-06-30,True
10223,82,2026-07-01,True
10224,82,2026-07-02,True
10225,82,2026-07-03,True
10226,82,2026-07-06,True
10227,82,2026-07-07,True
10228,82,2026-07-08,True
10229,82,2026-07-09,True
10230,82,2026-07-10,True
10231,82,2026-07-13,True
10232,82,2026-07-14,True
10233,82,2026-07-15,True
10234,82,2026-07-16,False
10235,82,2026-07-17,True
10236,82,2026-07-20,True
10237,82,2026-07-21,True
10238,82,2026-07-22,True
10239,82,2026-07-23,True
10240,82,2026-07-24,True
10241,82,2026-07-27,True
10242,82,2026-07-28,True
10243,82,2026-07-29,True
10244,82,2026-07-30,True
10245,82,2026-07-31,True
10246,82,2026-08-03,True
10247,82,2026-08-04,True
10248,82,2026-08-05,True
10249,82,2026-08-06,True
10250,82,2026-08-07,True
10251,83,2026-02-16,True
10252,83,2026-02-17,True
10253,83,2026-02-18,True
10254,83,2026-02-19,True
10255,83,2026-02-20,True
10256,83,2026-02-23,True
10257,83,2026-02-24,True
10258,83,2026-02-25,True
10259,83,2026-02-26,True
10260,83,2026-02-27,True
10261,83,2026-03-02,True
10262,83,2026-03-03,True
10263,83,2026-03-04,True
10264,83,2026-03-05,True
10265,83,2026-03-06,True
10266,83,2026-03-09,False
10267,83,2026-03-10,True
10268,83,2026-03-11,True
10269,83,2026-03-12,True
10270,83,2026-03-13,True
10271,83,2026-03-16,True
10272,83,2026-03-17,True
10273,83,2026-03-18,True
10274,83,2026-03-19,True
10275,83,2026-03-20,True
10276,83,2026-03-23,True
10277,83,2026-03-24,True
10278,83,2026-03-25,True
10279,83,2026-03-26,True
10280,83,2026-03-27,True
10281,83,2026-03-30,True
10282,83,2026-03-31,True
10283,83,2026-04-01,True
10284,83,2026-04-02,True
10285,83,2026-04-03,True
10286,83,2026-04-06,True
10287,83,2026-04-07,True
10288,83,2026-04-08,True
10289,83,2026-04-09,True
10290,83,2026-04-10,True
10291,83,2026-04-13,True
10292,83,2026-04-14,True
10293,83,2026-04-15,True
10294,83,2026-04-16,True
10295,83,2026-04-17,True
10296,83,2026-04-20,False
10297,83,2026-04-21,True
10298,83,2026-04-22,True
10299,83,2026-04-23,True
10300,83,2026-04-24,True
10301,83,2026-04-27,True
10302,83,2026-04-28,True
10303,83,2026-04-29,False
10304,83,2026-04-30,True
10305,83,2026-05-01,True
10306,83,2026-05-04,True
10307,83,2026-05-05,True
10308,83,2026-05-06,True
10309,83,2026-05-07,True
10310,83,2026-05-08,True
10311,83,2026-05-11,True
10312,83,2026-05-12,True
10313,83,2026-05-13,True
10314,83,2026-05-14,True
10315,83,2026-05-15,True
10316,83,2026-05-18,True
10317,83,2026-05-19,True
10318,83,2026-05-20,True
10319,83,2026-05-21,True
10320,83,2026-05-22,True
10321,83,2026-05-25,True
10322,83,2026-05-26,True
10323,83,2026-05-27,True
10324,83,2026-05-28,True
10325,83,2026-05-29,True
10326,83,2026-06-01,True
10327,83,2026-06-02,True
10328,83,2026-06-03,True
10329,83,2026-06-04,True
10330,83,2026-06-05,True
10331,83,2026-06-08,True
10332,83,2026-06-09,True
10333,83,2026-06-10,True
10334,83,2026-06-11,True
10335,83,2026-06-12,True
10336,83,2026-06-15,True
10337,83,2026-06-16,True
10338,83,2026-06-17,True
10339,83,2026-06-18,True
10340,83,2026-06-19,True
10341,83,2026-06-22,True
10342,83,2026-06-23,True
10343,83,2026-06-24,True
10344,83,2026-06-25,True
10345,83,2026-06-26,True
10346,83,2026-06-29,True
10347,83,2026-06-30,True
10348,83,2026-07-01,True
10349,83,2026-07-02,True
10350,83,2026-07-03,True
10351,83,2026-07-06,True
10352,83,2026-07-07,False
10353,83,2026-07-08,True
10354,83,2026-07-09,True
10355,83,2026-07-10,True
10356,83,2026-07-13,True
10357,83,2026-07-14,True
10358,83,2026-07-15,True
10359,83,2026-07-16,True
10360,83,2026-07-17,True
10361,83,2026-07-20,True
10362,83,2026-07-21,False
10363,83,2026-07-22,True
10364,83,2026-07-23,True
10365,83,2026-07-24,True
10366,83,2026-07-27,True
10367,83,2026-07-28,True
10368,83,2026-07-29,True
10369,83,2026-07-30,True
10370,83,2026-07-31,False
10371,83,2026-08-03,False
10372,83,2026-08-04,True
10373,83,2026-08-05,True
10374,83,2026-08-06,True
10375,83,2026-08-07,True
10376,84,2026-02-16,True
10377,84,2026-02-17,True
10378,84,2026-02-18,True
10379,84,2026-02-19,True
10380,84,2026-02-20,True
10381,84,2026-02-23,True
10382,84,2026-02-24,True
10383,84,2026-02-25,True
10384,84,2026-02-26,True
10385,84,2026-02-27,True
10386,84,2026-03-02,True
10387,84,2026-03-03,True
10388,84,2026-03-04,True
10389,84,2026-03-05,True
10390,84,2026-03-06,True
10391,84,2026-03-09,True
10392,84,2026-03-10,True
10393,84,2026-03-11,True
10394,84,2026-03-12,True
10395,84,2026-03-13,True
10396,84,2026-03-16,True
10397,84,2026-03-17,True
10398,84,2026-03-18,True
10399,84,2026-03-19,True
10400,84,2026-03-20,True
10401,84,2026-03-23,True
10402,84,2026-03-24,True
10403,84,2026-03-25,True
10404,84,2026-03-26,True
10405,84,2026-03-27,True
10406,84,2026-03-30,True
10407,84,2026-03-31,True
10408,84,2026-04-01,True
10409,84,2026-04-02,True
10410,84,2026-04-03,True
10411,84,2026-04-06,True
10412,84,2026-04-07,True
10413,84,2026-04-08,True
10414,84,2026-04-09,False
10415,84,2026-04-10,True
10416,84,2026-04-13,True
10417,84,2026-04-14,True
10418,84,2026-04-15,True
10419,84,2026-04-16,True
10420,84,2026-04-17,True
10421,84,2026-04-20,True
10422,84,2026-04-21,True
10423,84,2026-04-22,True
10424,84,2026-04-23,True
10425,84,2026-04-24,True
10426,84,2026-04-27,True
10427,84,2026-04-28,True
10428,84,2026-04-29,True
10429,84,2026-04-30,True
10430,84,2026-05-01,True
10431,84,2026-05-04,False
10432,84,2026-05-05,True
10433,84,2026-05-06,True
10434,84,2026-05-07,True
10435,84,2026-05-08,True
10436,84,2026-05-11,True
10437,84,2026-05-12,True
10438,84,2026-05-13,True
10439,84,2026-05-14,True
10440,84,2026-05-15,True
10441,84,2026-05-18,True
10442,84,2026-05-19,True
10443,84,2026-05-20,True
10444,84,2026-05-21,True
10445,84,2026-05-22,True
10446,84,2026-05-25,True
10447,84,2026-05-26,True
10448,84,2026-05-27,True
10449,84,2026-05-28,True
10450,84,2026-05-29,True
10451,84,2026-06-01,True
10452,84,2026-06-02,True
10453,84,2026-06-03,True
10454,84,2026-06-04,True
10455,84,2026-06-05,True
10456,84,2026-06-08,True
10457,84,2026-06-09,True
10458,84,2026-06-10,True
10459,84,2026-06-11,True
10460,84,2026-06-12,True
10461,84,2026-06-15,True
10462,84,2026-06-16,True
10463,84,2026-06-17,True
10464,84,2026-06-18,True
10465,84,2026-06-19,True
10466,84,2026-06-22,True
10467,84,2026-06-23,True
10468,84,2026-06-24,True
10469,84,2026-06-25,True
10470,84,2026-06-26,True
10471,84,2026-06-29,True
10472,84,2026-06-30,True
10473,84,2026-07-01,True
10474,84,2026-07-02,True
10475,84,2026-07-03,True
10476,84,2026-07-06,True
10477,84,2026-07-07,True
10478,84,2026-07-08,True
10479,84,2026-07-09,True
10480,84,2026-07-10,True
10481,84,2026-07-13,True
10482,84,2026-07-14,True
10483,84,2026-07-15,True
10484,84,2026-07-16,True
10485,84,2026-07-17,True
10486,84,2026-07-20,True
10487,84,2026-07-21,False
10488,84,2026-07-22,True
10489,84,2026-07-23,True
10490,84,2026-07-24,True
10491,84,2026-07-27,True
10492,84,2026-07-28,True
10493,84,2026-07-29,True
10494,84,2026-07-30,True
10495,84,2026-07-31,True
10496,84,2026-08-03,True
10497,84,2026-08-04,True
10498,84,2026-08-05,True
10499,84,2026-08-06,True
10500,84,2026-08-07,True
10501,85,2026-02-16,True
10502,85,2026-02-17,True
10503,85,2026-02-18,True
10504,85,2026-02-19,True
10505,85,2026-02-20,True
10506,85,2026-02-23,True
10507,85,2026-02-24,True
10508,85,2026-02-25,True
10509,85,2026-02-26,True
10510,85,2026-02-27,True
10511,85,2026-03-02,True
10512,85,2026-03-03,True
10513,85,2026-03-04,True
10514,85,2026-03-05,True
10515,85,2026-03-06,True
10516,85,2026-03-09,True
10517,85,2026-03-10,True
10518,85,2026-03-11,True
10519,85,2026-03-12,True
10520,85,2026-03-13,True
10521,85,2026-03-16,True
10522,85,2026-03-17,True
10523,85,2026-03-18,True
10524,85,2026-03-19,True
10525,85,2026-03-20,True
10526,85,2026-03-23,True
10527,85,2026-03-24,True
10528,85,2026-03-25,True
10529,85,2026-03-26,True
10530,85,2026-03-27,True
10531,85,2026-03-30,True
10532,85,2026-03-31,True
10533,85,2026-04-01,True
10534,85,2026-04-02,True
10535,85,2026-04-03,True
10536,85,2026-04-06,True
10537,85,2026-04-07,True
10538,85,2026-04-08,True
10539,85,2026-04-09,True
10540,85,2026-04-10,True
10541,85,2026-04-13,True
10542,85,2026-04-14,True
10543,85,2026-04-15,True
10544,85,2026-04-16,True
10545,85,2026-04-17,True
10546,85,2026-04-20,True
10547,85,2026-04-21,True
10548,85,2026-04-22,True
10549,85,2026-04-23,True
10550,85,2026-04-24,True
10551,85,2026-04-27,True
10552,85,2026-04-28,True
10553,85,2026-04-29,True
10554,85,2026-04-30,True
10555,85,2026-05-01,True
10556,85,2026-05-04,True
10557,85,2026-05-05,True
10558,85,2026-05-06,True
10559,85,2026-05-07,True
10560,85,2026-05-08,True
10561,85,2026-05-11,True
10562,85,2026-05-12,True
10563,85,2026-05-13,True
10564,85,2026-05-14,True
10565,85,2026-05-15,True
10566,85,2026-05-18,True
10567,85,2026-05-19,True
10568,85,2026-05-20,True
10569,85,2026-05-21,True
10570,85,2026-05-22,True
10571,85,2026-05-25,True
10572,85,2026-05-26,True
10573,85,2026-05-27,False
10574,85,2026-05-28,True
10575,85,2026-05-29,True
10576,85,2026-06-01,True
10577,85,2026-06-02,True
10578,85,2026-06-03,True
10579,85,2026-06-04,True
10580,85,2026-06-05,True
10581,85,2026-06-08,True
10582,85,2026-06-09,True
10583,85,2026-06-10,True
10584,85,2026-06-11,True
10585,85,2026-06-12,True
10586,85,2026-06-15,True
10587,85,2026-06-16,True
10588,85,2026-06-17,True
10589,85,2026-06-18,True
10590,85,2026-06-19,True
10591,85,2026-06-22,True
10592,85,2026-06-23,True
10593,85,2026-06-24,True
10594,85,2026-06-25,True
10595,85,2026-06-26,False
10596,85,2026-06-29,True
10597,85,2026-06-30,True
10598,85,2026-07-01,True
10599,85,2026-07-02,True
10600,85,2026-07-03,True
10601,85,2026-07-06,True
10602,85,2026-07-07,True
10603,85,2026-07-08,True
10604,85,2026-07-09,True
10605,85,2026-07-10,True
10606,85,2026-07-13,True
10607,85,2026-07-14,True
10608,85,2026-07-15,True
10609,85,2026-07-16,True
10610,85,2026-07-17,True
10611,85,2026-07-20,True
10612,85,2026-07-21,True
10613,85,2026-07-22,True
10614,85,2026-07-23,True
10615,85,2026-07-24,True
10616,85,2026-07-27,True
10617,85,2026-07-28,True
10618,85,2026-07-29,True
10619,85,2026-07-30,True
10620,85,2026-07-31,True
10621,85,2026-08-03,True
10622,85,2026-08-04,True
10623,85,2026-08-05,True
10624,85,2026-08-06,True
10625,85,2026-08-07,True
10626,86,2026-02-16,True
10627,86,2026-02-17,True
10628,86,2026-02-18,True
10629,86,2026-02-19,True
10630,86,2026-02-20,True
10631,86,2026-02-23,True
10632,86,2026-02-24,True
10633,86,2026-02-25,True
10634,86,2026-02-26,True
10635,86,2026-02-27,True
10636,86,2026-03-02,True
10637,86,2026-03-03,True
10638,86,2026-03-04,True
10639,86,2026-03-05,True
10640,86,2026-03-06,True
10641,86,2026-03-09,True
10642,86,2026-03-10,True
10643,86,2026-03-11,True
10644,86,2026-03-12,True
10645,86,2026-03-13,True
10646,86,2026-03-16,True
10647,86,2026-03-17,True
10648,86,2026-03-18,True
10649,86,2026-03-19,True
10650,86,2026-03-20,True
10651,86,2026-03-23,True
10652,86,2026-03-24,True
10653,86,2026-03-25,True
10654,86,2026-03-26,True
10655,86,2026-03-27,True
10656,86,2026-03-30,True
10657,86,2026-03-31,True
10658,86,2026-04-01,True
10659,86,2026-04-02,True
10660,86,2026-04-03,True
10661,86,2026-04-06,True
10662,86,2026-04-07,True
10663,86,2026-04-08,True
10664,86,2026-04-09,True
10665,86,2026-04-10,True
10666,86,2026-04-13,True
10667,86,2026-04-14,True
10668,86,2026-04-15,True
10669,86,2026-04-16,True
10670,86,2026-04-17,True
10671,86,2026-04-20,True
10672,86,2026-04-21,True
10673,86,2026-04-22,True
10674,86,2026-04-23,True
10675,86,2026-04-24,True
10676,86,2026-04-27,True
10677,86,2026-04-28,True
10678,86,2026-04-29,True
10679,86,2026-04-30,True
10680,86,2026-05-01,True
10681,86,2026-05-04,True
10682,86,2026-05-05,True
10683,86,2026-05-06,True
10684,86,2026-05-07,True
10685,86,2026-05-08,True
10686,86,2026-05-11,True
10687,86,2026-05-12,True
10688,86,2026-05-13,True
10689,86,2026-05-14,True
10690,86,2026-05-15,True
10691,86,2026-05-18,True
10692,86,2026-05-19,True
10693,86,2026-05-20,True
10694,86,2026-05-21,True
10695,86,2026-05-22,True
10696,86,2026-05-25,True
10697,86,2026-05-26,True
10698,86,2026-05-27,True
10699,86,2026-05-28,True
10700,86,2026-05-29,True
10701,86,2026-06-01,True
10702,86,2026-06-02,True
10703,86,2026-06-03,True
10704,86,2026-06-04,True
10705,86,2026-06-05,True
10706,86,2026-06-08,True
10707,86,2026-06-09,True
10708,86,2026-06-10,True
10709,86,2026-06-11,True
10710,86,2026-06-12,True
10711,86,2026-06-15,True
10712,86,2026-06-16,True
10713,86,2026-06-17,True
10714,86,2026-06-18,True
10715,86,2026-06-19,True
10716,86,2026-06-22,False
10717,86,2026-06-23,True
10718,86,2026-06-24,True
10719,86,2026-06-25,True
10720,86,2026-06-26,True
10721,86,2026-06-29,True
10722,86,2026-06-30,True
10723,86,2026-07-01,True
10724,86,2026-07-02,True
10725,86,2026-07-03,True
10726,86,2026-07-06,True
10727,86,2026-07-07,True
10728,86,2026-07-08,True
10729,86,2026-07-09,True
10730,86,2026-07-10,True
10731,86,2026-07-13,True
10732,86,2026-07-14,True
10733,86,2026-07-15,True
10734,86,2026-07-16,True
10735,86,2026-07-17,True
10736,86,2026-07-20,True
10737,86,2026-07-21,True
10738,86,2026-07-22,True
10739,86,2026-07-23,True
10740,86,2026-07-24,True
10741,86,2026-07-27,True
10742,86,2026-07-28,True
10743,86,2026-07-29,True
10744,86,2026-07-30,True
10745,86,2026-07-31,False
10746,86,2026-08-03,True
10747,86,2026-08-04,True
10748,86,2026-08-05,True
10749,86,2026-08-06,True
10750,86,2026-08-07,True
10751,87,2026-02-16,True
10752,87,2026-02-17,True
10753,87,2026-02-18,True
10754,87,2026-02-19,False
10755,87,2026-02-20,True
10756,87,2026-02-23,True
10757,87,2026-02-24,True
10758,87,2026-02-25,True
10759,87,2026-02-26,True
10760,87,2026-02-27,True
10761,87,2026-03-02,True
10762,87,2026-03-03,True
10763,87,2026-03-04,True
10764,87,2026-03-05,True
10765,87,2026-03-06,False
10766,87,2026-03-09,True
10767,87,2026-03-10,True
10768,87,2026-03-11,True
10769,87,2026-03-12,True
10770,87,2026-03-13,True
10771,87,2026-03-16,False
10772,87,2026-03-17,True
10773,87,2026-03-18,True
10774,87,2026-03-19,True
10775,87,2026-03-20,True
10776,87,2026-03-23,True
10777,87,2026-03-24,True
10778,87,2026-03-25,True
10779,87,2026-03-26,True
10780,87,2026-03-27,True
10781,87,2026-03-30,True
10782,87,2026-03-31,True
10783,87,2026-04-01,True
10784,87,2026-04-02,True
10785,87,2026-04-03,True
10786,87,2026-04-06,True
10787,87,2026-04-07,True
10788,87,2026-04-08,True
10789,87,2026-04-09,True
10790,87,2026-04-10,True
10791,87,2026-04-13,True
10792,87,2026-04-14,True
10793,87,2026-04-15,True
10794,87,2026-04-16,True
10795,87,2026-04-17,True
10796,87,2026-04-20,True
10797,87,2026-04-21,True
10798,87,2026-04-22,True
10799,87,2026-04-23,True
10800,87,2026-04-24,True
10801,87,2026-04-27,True
10802,87,2026-04-28,True
10803,87,2026-04-29,True
10804,87,2026-04-30,True
10805,87,2026-05-01,True
10806,87,2026-05-04,True
10807,87,2026-05-05,True
10808,87,2026-05-06,True
10809,87,2026-05-07,True
10810,87,2026-05-08,True
10811,87,2026-05-11,True
10812,87,2026-05-12,True
10813,87,2026-05-13,True
10814,87,2026-05-14,True
10815,87,2026-05-15,True
10816,87,2026-05-18,True
10817,87,2026-05-19,True
10818,87,2026-05-20,True
10819,87,2026-05-21,True
10820,87,2026-05-22,True
10821,87,2026-05-25,False
10822,87,2026-05-26,True
10823,87,2026-05-27,True
10824,87,2026-05-28,True
10825,87,2026-05-29,True
10826,87,2026-06-01,True
10827,87,2026-06-02,True
10828,87,2026-06-03,True
10829,87,2026-06-04,True
10830,87,2026-06-05,True
10831,87,2026-06-08,True
10832,87,2026-06-09,True
10833,87,2026-06-10,True
10834,87,2026-06-11,True
10835,87,2026-06-12,True
10836,87,2026-06-15,True
10837,87,2026-06-16,True
10838,87,2026-06-17,True
10839,87,2026-06-18,True
10840,87,2026-06-19,True
10841,87,2026-06-22,True
10842,87,2026-06-23,False
10843,87,2026-06-24,True
10844,87,2026-06-25,True
10845,87,2026-06-26,True
10846,87,2026-06-29,True
10847,87,2026-06-30,True
10848,87,2026-07-01,False
10849,87,2026-07-02,True
10850,87,2026-07-03,True
10851,87,2026-07-06,True
10852,87,2026-07-07,True
10853,87,2026-07-08,True
10854,87,2026-07-09,True
10855,87,2026-07-10,True
10856,87,2026-07-13,True
10857,87,2026-07-14,True
10858,87,2026-07-15,True
10859,87,2026-07-16,True
10860,87,2026-07-17,True
10861,87,2026-07-20,True
10862,87,2026-07-21,True
10863,87,2026-07-22,True
10864,87,2026-07-23,True
10865,87,2026-07-24,True
10866,87,2026-07-27,True
10867,87,2026-07-28,True
10868,87,2026-07-29,False
10869,87,2026-07-30,True
10870,87,2026-07-31,True
10871,87,2026-08-03,True
10872,87,2026-08-04,True
10873,87,2026-08-05,True
10874,87,2026-08-06,True
10875,87,2026-08-07,True
10876,88,2026-02-16,True
10877,88,2026-02-17,True
10878,88,2026-02-18,True
10879,88,2026-02-19,True
10880,88,2026-02-20,True
10881,88,2026-02-23,True
10882,88,2026-02-24,True
10883,88,2026-02-25,True
10884,88,2026-02-26,True
10885,88,2026-02-27,True
10886,88,2026-03-02,True
10887,88,2026-03-03,True
10888,88,2026-03-04,True
10889,88,2026-03-05,True
10890,88,2026-03-06,True
10891,88,2026-03-09,True
10892,88,2026-03-10,True
10893,88,2026-03-11,True
10894,88,2026-03-12,True
10895,88,2026-03-13,True
10896,88,2026-03-16,True
10897,88,2026-03-17,True
10898,88,2026-03-18,True
10899,88,2026-03-19,True
10900,88,2026-03-20,True
10901,88,2026-03-23,True
10902,88,2026-03-24,True
10903,88,2026-03-25,True
10904,88,2026-03-26,True
10905,88,2026-03-27,True
10906,88,2026-03-30,True
10907,88,2026-03-31,True
10908,88,2026-04-01,True
10909,88,2026-04-02,True
10910,88,2026-04-03,True
10911,88,2026-04-06,True
10912,88,2026-04-07,True
10913,88,2026-04-08,True
10914,88,2026-04-09,True
10915,88,2026-04-10,True
10916,88,2026-04-13,True
10917,88,2026-04-14,True
10918,88,2026-04-15,True
10919,88,2026-04-16,True
10920,88,2026-04-17,True
10921,88,2026-04-20,True
10922,88,2026-04-21,True
10923,88,2026-04-22,True
10924,88,2026-04-23,True
10925,88,2026-04-24,True
10926,88,2026-04-27,True
10927,88,2026-04-28,True
10928,88,2026-04-29,True
10929,88,2026-04-30,True
10930,88,2026-05-01,True
10931,88,2026-05-04,True
10932,88,2026-05-05,True
10933,88,2026-05-06,True
10934,88,2026-05-07,True
10935,88,2026-05-08,False
10936,88,2026-05-11,True
10937,88,2026-05-12,True
10938,88,2026-05-13,True
10939,88,2026-05-14,True
10940,88,2026-05-15,True
10941,88,2026-05-18,True
10942,88,2026-05-19,False
10943,88,2026-05-20,False
10944,88,2026-05-21,True
10945,88,2026-05-22,True
10946,88,2026-05-25,True
10947,88,2026-05-26,False
10948,88,2026-05-27,True
10949,88,2026-05-28,True
10950,88,2026-05-29,True
10951,88,2026-06-01,True
10952,88,2026-06-02,True
10953,88,2026-06-03,False
10954,88,2026-06-04,True
10955,88,2026-06-05,True
10956,88,2026-06-08,True
10957,88,2026-06-09,True
10958,88,2026-06-10,True
10959,88,2026-06-11,True
10960,88,2026-06-12,True
10961,88,2026-06-15,True
10962,88,2026-06-16,True
10963,88,2026-06-17,True
10964,88,2026-06-18,True
10965,88,2026-06-19,True
10966,88,2026-06-22,True
10967,88,2026-06-23,True
10968,88,2026-06-24,True
10969,88,2026-06-25,True
10970,88,2026-06-26,True
10971,88,2026-06-29,True
10972,88,2026-06-30,True
10973,88,2026-07-01,True
10974,88,2026-07-02,True
10975,88,2026-07-03,True
10976,88,2026-07-06,True
10977,88,2026-07-07,True
10978,88,2026-07-08,True
10979,88,2026-07-09,True
10980,88,2026-07-10,True
10981,88,2026-07-13,True
10982,88,2026-07-14,True
10983,88,2026-07-15,True
10984,88,2026-07-16,True
10985,88,2026-07-17,True
10986,88,2026-07-20,True
10987,88,2026-07-21,True
10988,88,2026-07-22,True
10989,88,2026-07-23,True
10990,88,2026-07-24,True
10991,88,2026-07-27,True
10992,88,2026-07-28,True
10993,88,2026-07-29,True
10994,88,2026-07-30,True
10995,88,2026-07-31,True
10996,88,2026-08-03,True
10997,88,2026-08-04,True
10998,88,2026-08-05,True
10999,88,2026-08-06,True
11000,88,2026-08-07,True
11001,89,2026-02-16,True
11002,89,2026-02-17,True
11003,89,2026-02-18,True
11004,89,2026-02-19,False
11005,89,2026-02-20,False
11006,89,2026-02-23,True
11007,89,2026-02-24,True
11008,89,2026-02-25,True
11009,89,2026-02-26,False
11010,89,2026-02-27,True
11011,89,2026-03-02,True
11012,89,2026-03-03,False
11013,89,2026-03-04,True
11014,89,2026-03-05,False
11015,89,2026-03-06,False
11016,89,2026-03-09,True
11017,89,2026-03-10,True
11018,89,2026-03-11,True
11019,89,2026-03-12,True
11020,89,2026-03-13,True
11021,89,2026-03-16,True
11022,89,2026-03-17,True
11023,89,2026-03-18,True
11024,89,2026-03-19,True
11025,89,2026-03-20,True
11026,89,2026-03-23,True
11027,89,2026-03-24,True
11028,89,2026-03-25,True
11029,89,2026-03-26,True
11030,89,2026-03-27,True
11031,89,2026-03-30,True
11032,89,2026-03-31,True
11033,89,2026-04-01,False
11034,89,2026-04-02,True
11035,89,2026-04-03,True
11036,89,2026-04-06,True
11037,89,2026-04-07,True
11038,89,2026-04-08,True
11039,89,2026-04-09,True
11040,89,2026-04-10,True
11041,89,2026-04-13,True
11042,89,2026-04-14,True
11043,89,2026-04-15,True
11044,89,2026-04-16,True
11045,89,2026-04-17,True
11046,89,2026-04-20,True
11047,89,2026-04-21,True
11048,89,2026-04-22,True
11049,89,2026-04-23,True
11050,89,2026-04-24,False
11051,89,2026-04-27,True
11052,89,2026-04-28,True
11053,89,2026-04-29,True
11054,89,2026-04-30,True
11055,89,2026-05-01,True
11056,89,2026-05-04,True
11057,89,2026-05-05,True
11058,89,2026-05-06,True
11059,89,2026-05-07,True
11060,89,2026-05-08,True
11061,89,2026-05-11,True
11062,89,2026-05-12,True
11063,89,2026-05-13,True
11064,89,2026-05-14,True
11065,89,2026-05-15,True
11066,89,2026-05-18,True
11067,89,2026-05-19,True
11068,89,2026-05-20,True
11069,89,2026-05-21,True
11070,89,2026-05-22,True
11071,89,2026-05-25,True
11072,89,2026-05-26,True
11073,89,2026-05-27,True
11074,89,2026-05-28,True
11075,89,2026-05-29,True
11076,89,2026-06-01,True
11077,89,2026-06-02,True
11078,89,2026-06-03,True
11079,89,2026-06-04,True
11080,89,2026-06-05,True
11081,89,2026-06-08,True
11082,89,2026-06-09,True
11083,89,2026-06-10,True
11084,89,2026-06-11,True
11085,89,2026-06-12,True
11086,89,2026-06-15,True
11087,89,2026-06-16,False
11088,89,2026-06-17,True
11089,89,2026-06-18,True
11090,89,2026-06-19,True
11091,89,2026-06-22,True
11092,89,2026-06-23,True
11093,89,2026-06-24,True
11094,89,2026-06-25,True
11095,89,2026-06-26,True
11096,89,2026-06-29,True
11097,89,2026-06-30,True
11098,89,2026-07-01,True
11099,89,2026-07-02,True
11100,89,2026-07-03,True
11101,89,2026-07-06,True
11102,89,2026-07-07,True
11103,89,2026-07-08,True
11104,89,2026-07-09,True
11105,89,2026-07-10,True
11106,89,2026-07-13,True
11107,89,2026-07-14,True
11108,89,2026-07-15,True
11109,89,2026-07-16,False
11110,89,2026-07-17,True
11111,89,2026-07-20,True
11112,89,2026-07-21,True
11113,89,2026-07-22,True
11114,89,2026-07-23,True
11115,89,2026-07-24,True
11116,89,2026-07-27,True
11117,89,2026-07-28,True
11118,89,2026-07-29,True
11119,89,2026-07-30,True
11120,89,2026-07-31,True
11121,89,2026-08-03,True
11122,89,2026-08-04,True
11123,89,2026-08-05,True
11124,89,2026-08-06,True
11125,89,2026-08-07,True
11126,90,2026-02-16,True
11127,90,2026-02-17,True
11128,90,2026-02-18,True
11129,90,2026-02-19,True
11130,90,2026-02-20,True
11131,90,2026-02-23,True
11132,90,2026-02-24,True
11133,90,2026-02-25,True
11134,90,2026-02-26,True
11135,90,2026-02-27,True
11136,90,2026-03-02,True
11137,90,2026-03-03,True
11138,90,2026-03-04,True
11139,90,2026-03-05,True
11140,90,2026-03-06,True
11141,90,2026-03-09,True
11142,90,2026-03-10,True
11143,90,2026-03-11,True
11144,90,2026-03-12,True
11145,90,2026-03-13,True
11146,90,2026-03-16,True
11147,90,2026-03-17,True
11148,90,2026-03-18,True
11149,90,2026-03-19,True
11150,90,2026-03-20,True
11151,90,2026-03-23,True
11152,90,2026-03-24,True
11153,90,2026-03-25,True
11154,90,2026-03-26,True
11155,90,2026-03-27,True
11156,90,2026-03-30,True
11157,90,2026-03-31,True
11158,90,2026-04-01,True
11159,90,2026-04-02,True
11160,90,2026-04-03,True
11161,90,2026-04-06,True
11162,90,2026-04-07,True
11163,90,2026-04-08,True
11164,90,2026-04-09,True
11165,90,2026-04-10,True
11166,90,2026-04-13,True
11167,90,2026-04-14,True
11168,90,2026-04-15,True
11169,90,2026-04-16,True
11170,90,2026-04-17,True
11171,90,2026-04-20,True
11172,90,2026-04-21,True
11173,90,2026-04-22,True
11174,90,2026-04-23,True
11175,90,2026-04-24,True
11176,90,2026-04-27,True
11177,90,2026-04-28,True
